"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","DAPR","DAPR_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","WESD","WESD_ATTRIBUTES","WESF","WESF_ATTRIBUTES"
"US1NYNS0007","FLORAL PARK 0.4 W, NY US","40.7229996","-73.7109985","24.1","2019-07-27",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,
"US1NYNS0007","FLORAL PARK 0.4 W, NY US","40.7229996","-73.7109985","24.1","2019-07-28",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,
"US1NYNS0007","FLORAL PARK 0.4 W, NY US","40.7229996","-73.7109985","24.1","2019-07-29",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,
"US1NYNS0007","FLORAL PARK 0.4 W, NY US","40.7229996","-73.7109985","24.1","2019-07-30",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,
"US1NYNS0007","FLORAL PARK 0.4 W, NY US","40.7229996","-73.7109985","24.1","2019-07-31",,,,,"0.00",",,N",,,,,,,,,,,,,,
"US1NYNS0007","FLORAL PARK 0.4 W, NY US","40.7229996","-73.7109985","24.1","2019-08-01",,,,,"0.08",",,N",,,,,,,,,,,,,,
"US1NYNS0007","FLORAL PARK 0.4 W, NY US","40.7229996","-73.7109985","24.1","2019-08-02",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,
"US1NYNS0007","FLORAL PARK 0.4 W, NY US","40.7229996","-73.7109985","24.1","2019-08-03",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,
"US1NYNS0007","FLORAL PARK 0.4 W, NY US","40.7229996","-73.7109985","24.1","2019-08-04",,,,,"0.03",",,N",,,,,,,,,,,,,,
"US1NYNS0007","FLORAL PARK 0.4 W, NY US","40.7229996","-73.7109985","24.1","2019-08-05",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,
"US1NYNS0007","FLORAL PARK 0.4 W, NY US","40.7229996","-73.7109985","24.1","2019-08-06",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,
"US1NYNS0007","FLORAL PARK 0.4 W, NY US","40.7229996","-73.7109985","24.1","2019-08-07",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,
"US1NYNS0007","FLORAL PARK 0.4 W, NY US","40.7229996","-73.7109985","24.1","2019-08-08",,,,,"0.82",",,N",,,,,,,,,,,,,,
"US1NYNS0007","FLORAL PARK 0.4 W, NY US","40.7229996","-73.7109985","24.1","2019-08-09",,,,,"0.32",",,N",,,,,,,,,,,,,,
"US1NYNS0007","FLORAL PARK 0.4 W, NY US","40.7229996","-73.7109985","24.1","2019-08-10",,,,,"0.21",",,N",,,,,,,,,,,,,,
"US1NYNS0007","FLORAL PARK 0.4 W, NY US","40.7229996","-73.7109985","24.1","2019-08-11",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,
"US1NYNS0007","FLORAL PARK 0.4 W, NY US","40.7229996","-73.7109985","24.1","2019-08-12",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,
"US1NYNS0007","FLORAL PARK 0.4 W, NY US","40.7229996","-73.7109985","24.1","2019-08-13",,,,,"0.02",",,N",,,,,,,,,,,,,,
"US1NYNS0007","FLORAL PARK 0.4 W, NY US","40.7229996","-73.7109985","24.1","2019-08-14",,,,,"0.01",",,N",,,,,,,,,,,,,,
"US1NYNS0007","FLORAL PARK 0.4 W, NY US","40.7229996","-73.7109985","24.1","2019-08-15",,,,,"0.30",",,N",,,,,,,,,,,,,,
"US1NYNS0007","FLORAL PARK 0.4 W, NY US","40.7229996","-73.7109985","24.1","2019-08-16",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,
"US1NYNS0007","FLORAL PARK 0.4 W, NY US","40.7229996","-73.7109985","24.1","2019-08-17",,,,,"0.00","T,,N",,,,,,,,,,,,,,
"US1NYNS0007","FLORAL PARK 0.4 W, NY US","40.7229996","-73.7109985","24.1","2019-08-18",,,,,"0.15",",,N","0.0",",,N",,,,,,,,,,,,
"US1NYNS0007","FLORAL PARK 0.4 W, NY US","40.7229996","-73.7109985","24.1","2019-08-19",,,,,"0.00","T,,N",,,,,,,,,,,,,,
"US1NYNS0007","FLORAL PARK 0.4 W, NY US","40.7229996","-73.7109985","24.1","2019-08-20",,,,,"0.00","T,,N",,,,,,,,,,,,,,
"US1NYNS0007","FLORAL PARK 0.4 W, NY US","40.7229996","-73.7109985","24.1","2019-08-21",,,,,"0.00",",,N",,,,,,,,,,,,,,
"US1NYNS0007","FLORAL PARK 0.4 W, NY US","40.7229996","-73.7109985","24.1","2019-08-22",,,,,"0.18",",,N",,,,,,,,,,,,,,
"US1NYNS0007","FLORAL PARK 0.4 W, NY US","40.7229996","-73.7109985","24.1","2019-08-23",,,,,"1.09",",,N",,,,,,,,,,,,,,
"US1NYNS0007","FLORAL PARK 0.4 W, NY US","40.7229996","-73.7109985","24.1","2019-08-24",,,,,"0.03",",,N",,,,,,,,,,,,,,
"US1NYNS0007","FLORAL PARK 0.4 W, NY US","40.7229996","-73.7109985","24.1","2019-08-25",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,
"US1NYNS0007","FLORAL PARK 0.4 W, NY US","40.7229996","-73.7109985","24.1","2019-08-26",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,
"US1NYNS0007","FLORAL PARK 0.4 W, NY US","40.7229996","-73.7109985","24.1","2019-08-27",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,
"US1NYNS0007","FLORAL PARK 0.4 W, NY US","40.7229996","-73.7109985","24.1","2019-08-28",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,
"US1NYNS0007","FLORAL PARK 0.4 W, NY US","40.7229996","-73.7109985","24.1","2019-08-29",,,,,"1.29",",,N",,,,,,,,,,,,,,
"US1NYNS0007","FLORAL PARK 0.4 W, NY US","40.7229996","-73.7109985","24.1","2019-08-30",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,
"US1NYNS0007","FLORAL PARK 0.4 W, NY US","40.7229996","-73.7109985","24.1","2019-08-31",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,
"US1NYNS0007","FLORAL PARK 0.4 W, NY US","40.7229996","-73.7109985","24.1","2019-09-01",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,
"US1NYNS0007","FLORAL PARK 0.4 W, NY US","40.7229996","-73.7109985","24.1","2019-09-02",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,
"US1NYNS0007","FLORAL PARK 0.4 W, NY US","40.7229996","-73.7109985","24.1","2019-09-03",,,,,"0.46",",,N",,,,,,,,,,,,,,
"US1NYNS0007","FLORAL PARK 0.4 W, NY US","40.7229996","-73.7109985","24.1","2019-09-04",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,
"US1NYNS0007","FLORAL PARK 0.4 W, NY US","40.7229996","-73.7109985","24.1","2019-09-05",,,,,"0.10",",,N",,,,,,,,,,,,,,
"US1NYNS0007","FLORAL PARK 0.4 W, NY US","40.7229996","-73.7109985","24.1","2019-09-06",,,,,"0.01",",,N",,,,,,,,,,,,,,
"US1NYNS0007","FLORAL PARK 0.4 W, NY US","40.7229996","-73.7109985","24.1","2019-09-07",,,,,"0.26",",,N",,,,,,,,,,,,,,
"US1NYNS0007","FLORAL PARK 0.4 W, NY US","40.7229996","-73.7109985","24.1","2019-09-08",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,
"US1NYNS0007","FLORAL PARK 0.4 W, NY US","40.7229996","-73.7109985","24.1","2019-09-09",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,
"US1NYNS0007","FLORAL PARK 0.4 W, NY US","40.7229996","-73.7109985","24.1","2019-09-10",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,
"US1NYNS0007","FLORAL PARK 0.4 W, NY US","40.7229996","-73.7109985","24.1","2019-09-11",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,
"US1NYNS0007","FLORAL PARK 0.4 W, NY US","40.7229996","-73.7109985","24.1","2019-09-12",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,
"US1NYNS0007","FLORAL PARK 0.4 W, NY US","40.7229996","-73.7109985","24.1","2019-09-13",,,,,"0.01",",,N",,,,,,,,,,,,,,
"US1NYNS0007","FLORAL PARK 0.4 W, NY US","40.7229996","-73.7109985","24.1","2019-09-14",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,
"US1NYNS0007","FLORAL PARK 0.4 W, NY US","40.7229996","-73.7109985","24.1","2019-09-15",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,
"US1NYNS0007","FLORAL PARK 0.4 W, NY US","40.7229996","-73.7109985","24.1","2019-09-16",,,,,"0.00","T,,N",,,,,,,,,,,,,,
"US1NYNS0007","FLORAL PARK 0.4 W, NY US","40.7229996","-73.7109985","24.1","2019-09-17",,,,,"0.00","T,,N",,,,,,,,,,,,,,
"US1NYNS0007","FLORAL PARK 0.4 W, NY US","40.7229996","-73.7109985","24.1","2019-09-18",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,
"US1NYNS0007","FLORAL PARK 0.4 W, NY US","40.7229996","-73.7109985","24.1","2019-09-19",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,
"US1NYNS0007","FLORAL PARK 0.4 W, NY US","40.7229996","-73.7109985","24.1","2019-09-20",,,,,"0.00",",,N",,,,,,,,,,,,,,
"US1NYNS0007","FLORAL PARK 0.4 W, NY US","40.7229996","-73.7109985","24.1","2019-09-21",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,
"US1NYNS0007","FLORAL PARK 0.4 W, NY US","40.7229996","-73.7109985","24.1","2019-09-22",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,
"US1NYNS0007","FLORAL PARK 0.4 W, NY US","40.7229996","-73.7109985","24.1","2019-09-23",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,
"US1NYNS0007","FLORAL PARK 0.4 W, NY US","40.7229996","-73.7109985","24.1","2019-09-24",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,
"US1NYNS0007","FLORAL PARK 0.4 W, NY US","40.7229996","-73.7109985","24.1","2019-09-25",,,,,"0.00",",,N",,,,,,,,,,,,,,
"US1NYNS0007","FLORAL PARK 0.4 W, NY US","40.7229996","-73.7109985","24.1","2019-09-26",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,
"US1NYNS0007","FLORAL PARK 0.4 W, NY US","40.7229996","-73.7109985","24.1","2019-09-27",,,,,"0.03",",,N",,,,,,,,,,,,,,
"US1NYNS0007","FLORAL PARK 0.4 W, NY US","40.7229996","-73.7109985","24.1","2019-09-28",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,
"US1NYNS0007","FLORAL PARK 0.4 W, NY US","40.7229996","-73.7109985","24.1","2019-09-29",,,,,"0.00",",,N",,,,,,,,,,,,,,
"US1NYNS0007","FLORAL PARK 0.4 W, NY US","40.7229996","-73.7109985","24.1","2019-09-30",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,
"US1NYNS0007","FLORAL PARK 0.4 W, NY US","40.7229996","-73.7109985","24.1","2019-10-01",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,
"US1NYNS0007","FLORAL PARK 0.4 W, NY US","40.7229996","-73.7109985","24.1","2019-10-02",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,
"US1NYNS0007","FLORAL PARK 0.4 W, NY US","40.7229996","-73.7109985","24.1","2019-10-03",,,,,"0.18",",,N",,,,,,,,,,,,,,
"US1NYNS0007","FLORAL PARK 0.4 W, NY US","40.7229996","-73.7109985","24.1","2019-10-04",,,,,"0.25",",,N",,,,,,,,,,,,,,
"US1NYNS0007","FLORAL PARK 0.4 W, NY US","40.7229996","-73.7109985","24.1","2019-10-05",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,
"US1NYNS0007","FLORAL PARK 0.4 W, NY US","40.7229996","-73.7109985","24.1","2019-10-06",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,
"US1NYNS0007","FLORAL PARK 0.4 W, NY US","40.7229996","-73.7109985","24.1","2019-10-07",,,,,"0.05",",,N",,,,,,,,,,,,,,
"US1NYNS0007","FLORAL PARK 0.4 W, NY US","40.7229996","-73.7109985","24.1","2019-10-08",,,,,"0.04",",,N",,,,,,,,,,,,,,
"US1NYNS0007","FLORAL PARK 0.4 W, NY US","40.7229996","-73.7109985","24.1","2019-10-09",,,,,"0.00","T,,N",,,,,,,,,,,,,,
"US1NYNS0007","FLORAL PARK 0.4 W, NY US","40.7229996","-73.7109985","24.1","2019-10-10",,,,,"0.60",",,N",,,,,,,,,,,,,,
"US1NYNS0007","FLORAL PARK 0.4 W, NY US","40.7229996","-73.7109985","24.1","2019-10-11",,,,,"0.02",",,N",,,,,,,,,,,,,,
"US1NYNS0007","FLORAL PARK 0.4 W, NY US","40.7229996","-73.7109985","24.1","2019-10-12",,,,,"0.01",",,N",,,,,,,,,,,,,,
"US1NYNS0007","FLORAL PARK 0.4 W, NY US","40.7229996","-73.7109985","24.1","2019-10-13",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,
"US1NYNS0007","FLORAL PARK 0.4 W, NY US","40.7229996","-73.7109985","24.1","2019-10-14",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,
"US1NYNS0007","FLORAL PARK 0.4 W, NY US","40.7229996","-73.7109985","24.1","2019-10-15",,,,,"0.00",",,N",,,,,,,,,,,,,,
"US1NYNS0007","FLORAL PARK 0.4 W, NY US","40.7229996","-73.7109985","24.1","2019-10-16",,,,,"0.00",",,N",,,,,,,,,,,,,,
"US1NYNS0007","FLORAL PARK 0.4 W, NY US","40.7229996","-73.7109985","24.1","2019-10-17",,,,,"1.32",",,N",,,,,,,,,,,,,,
"US1NYNS0007","FLORAL PARK 0.4 W, NY US","40.7229996","-73.7109985","24.1","2019-10-18",,,,,"0.01",",,N",,,,,,,,,,,,,,
"US1NYNS0007","FLORAL PARK 0.4 W, NY US","40.7229996","-73.7109985","24.1","2019-10-19",,,,,"0.00",",,N",,,,,,,,,,,,,,
"US1NYNS0007","FLORAL PARK 0.4 W, NY US","40.7229996","-73.7109985","24.1","2019-10-20",,,,,"0.00",",,N",,,,,,,,,,,,,,
"US1NYNS0007","FLORAL PARK 0.4 W, NY US","40.7229996","-73.7109985","24.1","2019-10-21",,,,,"0.78",",,N",,,,,,,,,,,,,,
"US1NYNS0007","FLORAL PARK 0.4 W, NY US","40.7229996","-73.7109985","24.1","2019-10-22",,,,,"0.01",",,N",,,,,,,,,,,,,,
"US1NYNS0007","FLORAL PARK 0.4 W, NY US","40.7229996","-73.7109985","24.1","2019-10-23",,,,,"0.67",",,N",,,,,,,,,,,,,,
"US1NYNS0007","FLORAL PARK 0.4 W, NY US","40.7229996","-73.7109985","24.1","2019-10-24",,,,,"0.00","T,,N",,,,,,,,,,,,,,
"US1NYNS0007","FLORAL PARK 0.4 W, NY US","40.7229996","-73.7109985","24.1","2019-10-25",,,,,"0.00",",,N",,,,,,,,,,,,,,
"US1NYNS0007","FLORAL PARK 0.4 W, NY US","40.7229996","-73.7109985","24.1","2019-10-26",,,,,"0.00",",,N",,,,,,,,,,,,,,
"US1NYNS0007","FLORAL PARK 0.4 W, NY US","40.7229996","-73.7109985","24.1","2019-10-27",,,,,"0.03",",,N",,,,,,,,,,,,,,
"US1NYNS0007","FLORAL PARK 0.4 W, NY US","40.7229996","-73.7109985","24.1","2019-10-28",,,,,"1.11",",,N",,,,,,,,,,,,,,
"US1NYNS0007","FLORAL PARK 0.4 W, NY US","40.7229996","-73.7109985","24.1","2019-10-29",,,,,"0.02",",,N",,,,,,,,,,,,,,
"US1NYNS0007","FLORAL PARK 0.4 W, NY US","40.7229996","-73.7109985","24.1","2019-10-30",,,,,"0.13",",,N",,,,,,,,,,,,,,
"US1NYNS0007","FLORAL PARK 0.4 W, NY US","40.7229996","-73.7109985","24.1","2019-11-01","    2",",,N","0.51",",,N",,,,,,,,,,,,,,,,
"US1NYNS0007","FLORAL PARK 0.4 W, NY US","40.7229996","-73.7109985","24.1","2019-11-02",,,,,"0.01",",,N",,,,,,,,,,,,,,
"US1NYNS0007","FLORAL PARK 0.4 W, NY US","40.7229996","-73.7109985","24.1","2019-11-03",,,,,"0.00",",,N",,,,,,,,,,,,,,
"US1NYNS0007","FLORAL PARK 0.4 W, NY US","40.7229996","-73.7109985","24.1","2019-11-04",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,
"US1NYNS0007","FLORAL PARK 0.4 W, NY US","40.7229996","-73.7109985","24.1","2019-11-05",,,,,"0.00","T,,N",,,,,,,,,,,,,,
"US1NYNS0007","FLORAL PARK 0.4 W, NY US","40.7229996","-73.7109985","24.1","2019-11-06",,,,,"0.00","T,,N",,,,,,,,,,,,,,
"US1NYNS0007","FLORAL PARK 0.4 W, NY US","40.7229996","-73.7109985","24.1","2019-11-07",,,,,"0.00",",,N",,,,,,,,,,,,,,
"US1NYNS0007","FLORAL PARK 0.4 W, NY US","40.7229996","-73.7109985","24.1","2019-11-08",,,,,"0.07",",,N",,,,,,,,,,,,,,
"US1NYNS0007","FLORAL PARK 0.4 W, NY US","40.7229996","-73.7109985","24.1","2019-11-09",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,
"US1NYNS0007","FLORAL PARK 0.4 W, NY US","40.7229996","-73.7109985","24.1","2019-11-10",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,
"US1NYNS0007","FLORAL PARK 0.4 W, NY US","40.7229996","-73.7109985","24.1","2019-11-11",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,
"US1NYNS0007","FLORAL PARK 0.4 W, NY US","40.7229996","-73.7109985","24.1","2019-11-12",,,,,"0.02",",,N",,,,,,,,,,,,,,
"US1NYNS0007","FLORAL PARK 0.4 W, NY US","40.7229996","-73.7109985","24.1","2019-11-13",,,,,"0.03",",,N",,,,,,,,,,,,,,
"US1NYNS0007","FLORAL PARK 0.4 W, NY US","40.7229996","-73.7109985","24.1","2019-11-14",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,
"US1NYNS0007","FLORAL PARK 0.4 W, NY US","40.7229996","-73.7109985","24.1","2019-11-15",,,,,"0.00",",,N",,,,,,,,,,,,,,
"US1NYNS0007","FLORAL PARK 0.4 W, NY US","40.7229996","-73.7109985","24.1","2019-11-16",,,,,"0.00",",,N",,,,,,,,,,,,,,
"US1NYNS0007","FLORAL PARK 0.4 W, NY US","40.7229996","-73.7109985","24.1","2019-11-17",,,,,"0.00",",,N",,,,,,,,,,,,,,
"US1NYNS0007","FLORAL PARK 0.4 W, NY US","40.7229996","-73.7109985","24.1","2019-11-18",,,,,"0.02",",,N",,,,,,,,,,,,,,
"US1NYNS0007","FLORAL PARK 0.4 W, NY US","40.7229996","-73.7109985","24.1","2019-11-19",,,,,"0.75",",,N",,,,,,,,,,,,,,
"US1NYNS0007","FLORAL PARK 0.4 W, NY US","40.7229996","-73.7109985","24.1","2019-11-20",,,,,"0.00","T,,N",,,,,,,,,,,,,,
"US1NYNS0007","FLORAL PARK 0.4 W, NY US","40.7229996","-73.7109985","24.1","2019-11-21",,,,,"0.00",",,N",,,,,,,,,,,,,,
"US1NYNS0007","FLORAL PARK 0.4 W, NY US","40.7229996","-73.7109985","24.1","2019-11-22",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,
"US1NYNS0007","FLORAL PARK 0.4 W, NY US","40.7229996","-73.7109985","24.1","2019-11-23",,,,,"0.06",",,N",,,,,,,,,,,,,,
"US1NYNS0007","FLORAL PARK 0.4 W, NY US","40.7229996","-73.7109985","24.1","2019-11-24",,,,,"0.71",",,N",,,,,,,,,,,,,,
"US1NYNS0007","FLORAL PARK 0.4 W, NY US","40.7229996","-73.7109985","24.1","2019-11-25",,,,,"0.14",",,N",,,,,,,,,,,,,,
"US1NYNS0007","FLORAL PARK 0.4 W, NY US","40.7229996","-73.7109985","24.1","2019-11-26",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,
"US1NYNS0007","FLORAL PARK 0.4 W, NY US","40.7229996","-73.7109985","24.1","2019-11-27",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,
"US1NYNS0007","FLORAL PARK 0.4 W, NY US","40.7229996","-73.7109985","24.1","2019-11-28",,,,,"0.01",",,N",,,,,,,,,,,,,,
"US1NYNS0007","FLORAL PARK 0.4 W, NY US","40.7229996","-73.7109985","24.1","2019-11-29",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,
"US1NYNS0007","FLORAL PARK 0.4 W, NY US","40.7229996","-73.7109985","24.1","2019-11-30",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,
"US1NYNS0007","FLORAL PARK 0.4 W, NY US","40.7229996","-73.7109985","24.1","2019-12-01",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,
"US1NYNS0007","FLORAL PARK 0.4 W, NY US","40.7229996","-73.7109985","24.1","2019-12-02",,,,,"0.60",",,N",,,,,,,,,,,,,,
"US1NYNS0007","FLORAL PARK 0.4 W, NY US","40.7229996","-73.7109985","24.1","2019-12-03",,,,,"0.50",",,N",,,,,,,,,,,,,,
"US1NYNS0007","FLORAL PARK 0.4 W, NY US","40.7229996","-73.7109985","24.1","2019-12-04",,,,,"0.00","T,,N",,,,,,,,,,,,,,
"US1NYNS0007","FLORAL PARK 0.4 W, NY US","40.7229996","-73.7109985","24.1","2019-12-05",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,
"US1NYNS0007","FLORAL PARK 0.4 W, NY US","40.7229996","-73.7109985","24.1","2019-12-06",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,
"US1NYNS0007","FLORAL PARK 0.4 W, NY US","40.7229996","-73.7109985","24.1","2019-12-07",,,,,"0.00","T,,N",,,,,,,,,,,,,,
"US1NYNS0007","FLORAL PARK 0.4 W, NY US","40.7229996","-73.7109985","24.1","2019-12-08",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,
"US1NYNS0007","FLORAL PARK 0.4 W, NY US","40.7229996","-73.7109985","24.1","2019-12-09",,,,,"0.26",",,N",,,,,,,,,,,,,,
"US1NYNS0007","FLORAL PARK 0.4 W, NY US","40.7229996","-73.7109985","24.1","2019-12-10",,,,,"1.53",",,N",,,,,,,,,,,,,,
"US1NYNS0007","FLORAL PARK 0.4 W, NY US","40.7229996","-73.7109985","24.1","2019-12-11",,,,,"0.54",",,N",,,,,,,,,,,,,,
"US1NYNS0007","FLORAL PARK 0.4 W, NY US","40.7229996","-73.7109985","24.1","2019-12-12",,,,,"0.00","T,,N","0.0","T,,N",,,,,,,,,,,"0.0","T,,N"
"US1NYNS0007","FLORAL PARK 0.4 W, NY US","40.7229996","-73.7109985","24.1","2019-12-13",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,
"US1NYNS0007","FLORAL PARK 0.4 W, NY US","40.7229996","-73.7109985","24.1","2019-12-14",,,,,"2.93",",,N",,,,,,,,,,,,,,
"US1NYNS0007","FLORAL PARK 0.4 W, NY US","40.7229996","-73.7109985","24.1","2019-12-15",,,,,"0.04",",,N",,,,,,,,,,,,,,
"US1NYNS0007","FLORAL PARK 0.4 W, NY US","40.7229996","-73.7109985","24.1","2019-12-16",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,
"US1NYNS0007","FLORAL PARK 0.4 W, NY US","40.7229996","-73.7109985","24.1","2019-12-17",,,,,"0.73",",,N",,,,,,,,,,,,,,
"US1NYNS0007","FLORAL PARK 0.4 W, NY US","40.7229996","-73.7109985","24.1","2019-12-18",,,,,"0.52",",,N",,,,,,,,,,,,,,
"US1NYNS0007","FLORAL PARK 0.4 W, NY US","40.7229996","-73.7109985","24.1","2019-12-19",,,,,"0.01",",,N",,,,,,,,,,,,,,
"US1NYNS0007","FLORAL PARK 0.4 W, NY US","40.7229996","-73.7109985","24.1","2019-12-20",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,
"US1NYNS0007","FLORAL PARK 0.4 W, NY US","40.7229996","-73.7109985","24.1","2019-12-21",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,
"US1NYNS0007","FLORAL PARK 0.4 W, NY US","40.7229996","-73.7109985","24.1","2019-12-22",,,,,"0.00",",,N",,,,,,,,,,,,,,
"US1NYNS0007","FLORAL PARK 0.4 W, NY US","40.7229996","-73.7109985","24.1","2019-12-23",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,
"US1NYNS0007","FLORAL PARK 0.4 W, NY US","40.7229996","-73.7109985","24.1","2019-12-24",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,
"US1NYNS0007","FLORAL PARK 0.4 W, NY US","40.7229996","-73.7109985","24.1","2019-12-25",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,
"US1NYNS0007","FLORAL PARK 0.4 W, NY US","40.7229996","-73.7109985","24.1","2019-12-26",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,
"US1NYNS0007","FLORAL PARK 0.4 W, NY US","40.7229996","-73.7109985","24.1","2019-12-27",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,
"US1NYNS0007","FLORAL PARK 0.4 W, NY US","40.7229996","-73.7109985","24.1","2019-12-28",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,
"US1NYNS0007","FLORAL PARK 0.4 W, NY US","40.7229996","-73.7109985","24.1","2019-12-29",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,
"US1NYNS0007","FLORAL PARK 0.4 W, NY US","40.7229996","-73.7109985","24.1","2019-12-30",,,,,"0.59",",,N",,,,,,,,,,,,,,
"US1NYNS0007","FLORAL PARK 0.4 W, NY US","40.7229996","-73.7109985","24.1","2019-12-31",,,,,"0.24",",,N",,,,,,,,,,,,,,
"US1NYNS0018","HICKSVILLE 1.3 ENE, NY US","40.7686538696289","-73.5017013549805","45.7","2019-01-01",,,,,"1.44",",,N",,,,,,,,,,,,,,
"US1NYNS0018","HICKSVILLE 1.3 ENE, NY US","40.7686538696289","-73.5017013549805","45.7","2019-01-02",,,,,"0.00","T,,N",,,,,,,,,,,,,,
"US1NYNS0018","HICKSVILLE 1.3 ENE, NY US","40.7686538696289","-73.5017013549805","45.7","2019-01-03",,,,,"0.00","T,,N",,,,,,,,,,,,,,
"US1NYNS0018","HICKSVILLE 1.3 ENE, NY US","40.7686538696289","-73.5017013549805","45.7","2019-01-04",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,
"US1NYNS0018","HICKSVILLE 1.3 ENE, NY US","40.7686538696289","-73.5017013549805","45.7","2019-01-05",,,,,"0.40",",,N",,,,,,,,,,,,,,
"US1NYNS0018","HICKSVILLE 1.3 ENE, NY US","40.7686538696289","-73.5017013549805","45.7","2019-01-06",,,,,"0.26",",,N",,,,,,,,,,,,,,
"US1NYNS0018","HICKSVILLE 1.3 ENE, NY US","40.7686538696289","-73.5017013549805","45.7","2019-01-07",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,
"US1NYNS0018","HICKSVILLE 1.3 ENE, NY US","40.7686538696289","-73.5017013549805","45.7","2019-01-08",,,,,"0.08",",,N",,,,,,,,,,,,,,
